Lat,Lng,Depth,Mag,Sig,Place,Time,Month,Day,Year
-35.058,-111.617,10.0,5.1,400,southern East Pacific Rise,2009-11-08 08:05:23.850,11,8,2009
29.49,86.008,5.7,5.5,465,western Xizang,2009-11-07 20:08:46.290,11,7,2009
-17.025,-173.018,10.0,5.1,400,Tonga,2009-11-06 17:35:29.780,11,6,2009
-16.046,-173.162,10.0,5.0,385,Tonga,2009-11-06 12:28:26.750,11,6,2009
-23.436,-64.465,5.0,5.5,484,"Salta, Argentina",2009-11-06 08:49:52.150,11,6,2009
-63.609,170.721,10.0,5.3,432,Balleny Islands region,2009-11-06 07:51:18.570,11,6,2009
23.655,120.841,10.0,5.2,425,Taiwan,2009-11-05 11:34:18.880,11,5,2009
-52.292,160.703,10.0,6.0,554,Macquarie Island region,2009-11-05 09:43:20.710,11,5,2009
23.731,120.744,18.0,5.6,527,Taiwan,2009-11-05 09:32:56.560,11,5,2009
12.101,45.903,10.0,5.2,416,near the coast of Yemen,2009-11-05 08:05:49.750,11,5,2009
12.075,45.924,10.0,5.4,449,near the coast of Yemen,2009-11-05 07:57:30.720,11,5,2009
12.108,45.907,10.0,5.6,482,near the coast of Yemen,2009-11-05 07:12:32.440,11,5,2009
12.137,45.812,10.0,5.1,400,near the coast of Yemen,2009-11-05 06:23:04.220,11,5,2009
-17.75,-176.25,10.0,5.0,385,Fiji region,2009-11-05 06:11:52.000,11,5,2009
-17.568,-176.887,35.0,5.3,432,Fiji region,2009-11-05 06:04:55.880,11,5,2009
-17.75,-176.25,10.0,5.0,385,Fiji region,2009-11-05 06:00:40.000,11,5,2009
-2.606,138.949,47.5,5.4,449,"Papua, Indonesia",2009-11-05 04:17:17.820,11,5,2009
10.728,-86.426,49.6,5.1,400,off the coast of Costa Rica,2009-11-05 01:46:21.960,11,5,2009
37.645,95.759,3.0,5.1,401,"northern Qinghai, China",2009-11-04 21:56:08.630,11,4,2009
36.155,-33.878,2.0,5.9,536,Azores Islands region,2009-11-04 18:41:43.100,11,4,2009
-15.639,-171.805,10.0,5.2,416,Samoa Islands region,2009-11-04 18:35:23.200,11,4,2009
43.407,-126.814,10.0,5.3,436,off the coast of Oregon,2009-11-04 12:38:28.740,11,4,2009
7.089,126.575,116.0,5.5,465,"Mindanao, Philippines",2009-11-04 06:21:46.890,11,4,2009
-25.694,-70.2,28.7,5.1,400,"Antofagasta, Chile",2009-11-04 01:35:44.740,11,4,2009
27.334,56.202,14.1,5.0,385,southern Iran,2009-11-03 23:26:52.000,11,3,2009
26.262,141.016,109.0,5.3,432,"Bonin Islands, Japan region",2009-11-03 18:03:55.360,11,3,2009
-56.93,-24.935,12.4,5.4,449,South Sandwich Islands region,2009-11-03 11:30:06.510,11,3,2009
37.504,20.491,10.0,5.8,523,Ionian Sea,2009-11-03 05:25:08.130,11,3,2009
-56.453,-25.598,24.2,5.0,385,South Sandwich Islands region,2009-11-03 04:52:17.650,11,3,2009
-17.516,168.418,39.5,5.1,403,Vanuatu,2009-11-02 22:55:49.560,11,2,2009
14.032,92.968,15.7,5.4,449,"Andaman Islands, India region",2009-11-02 21:35:44.360,11,2,2009
-15.435,-173.571,10.0,5.0,385,Tonga,2009-11-02 17:06:51.780,11,2,2009
4.589,-76.04,101.9,5.0,388,Colombia,2009-11-02 12:18:50.540,11,2,2009
-24.121,-175.173,9.0,6.2,591,south of Tonga,2009-11-02 10:47:13.240,11,2,2009
-15.505,-173.753,105.0,5.8,518,Tonga,2009-11-01 21:28:58.940,11,1,2009
14.07,51.868,10.0,5.1,400,Gulf of Aden,2009-11-01 20:26:18.550,11,1,2009
-5.003,102.979,67.5,5.0,385,"southern Sumatra, Indonesia",2009-10-31 22:50:03.660,10,31,2009
-11.376,166.376,133.9,5.9,536,Santa Cruz Islands,2009-10-31 19:09:51.580,10,31,2009
-12.264,166.523,35.0,5.2,416,Santa Cruz Islands,2009-10-31 13:03:21.760,10,31,2009
1.16,120.818,19.5,5.2,416,"Minahasa, Sulawesi, Indonesia",2009-10-31 00:14:05.850,10,31,2009
-4.989,149.653,402.8,5.1,400,Bismarck Sea,2009-10-30 14:47:56.700,10,30,2009
29.218,129.782,34.0,6.8,711,"Ryukyu Islands, Japan",2009-10-30 07:03:39.120,10,30,2009
34.181,70.02,30.4,5.1,407,"Hindu Kush region, Afghanistan",2009-10-30 06:43:03.830,10,30,2009
-32.83,-71.881,9.4,5.0,388,"offshore Valparaiso, Chile",2009-10-30 01:27:44.000,10,30,2009
8.151,91.759,29.6,5.0,385,"Nicobar Islands, India region",2009-10-29 21:05:19.980,10,29,2009
36.391,70.722,210.0,6.2,591,"Hindu Kush region, Afghanistan",2009-10-29 17:44:32.060,10,29,2009
27.262,91.417,26.0,5.1,400,Bhutan,2009-10-29 17:00:38.600,10,29,2009
-15.399,-173.206,10.0,5.0,385,Tonga,2009-10-29 15:52:46.950,10,29,2009
32.522,105.238,14.3,5.2,419,"Sichuan-Gansu border region, China",2009-10-29 13:28:01.550,10,29,2009
18.911,-95.538,16.4,5.7,527,"offshore Veracruz, Mexico",2009-10-29 10:52:56.470,10,29,2009
1.258,126.197,55.3,5.2,416,Molucca Sea,2009-10-29 05:21:20.450,10,29,2009
-5.26,140.377,28.7,5.1,400,"Papua, Indonesia",2009-10-29 01:34:00.110,10,29,2009
-15.794,-173.388,10.0,5.5,465,Tonga,2009-10-28 23:56:40.140,10,28,2009
53.699,160.536,35.0,5.0,385,"near the east coast of the Kamchatka Peninsula, Russia",2009-10-28 08:36:29.310,10,28,2009
-32.744,-71.764,10.0,5.0,388,"offshore Valparaiso, Chile",2009-10-28 06:20:02.820,10,28,2009
6.767,-72.897,161.9,5.1,418,northern Colombia,2009-10-27 16:25:53.820,10,27,2009
-41.75,-87.75,10.0,5.2,416,West Chile Rise,2009-10-27 14:59:04.000,10,27,2009
-12.046,165.962,35.0,5.3,432,Santa Cruz Islands,2009-10-27 14:10:01.000,10,27,2009
-14.5,-176.5,10.0,5.0,385,Fiji region,2009-10-27 12:01:28.000,10,27,2009
-56.093,-27.64,140.5,5.0,385,South Sandwich Islands region,2009-10-27 11:27:17.700,10,27,2009
-11.45,165.575,35.0,5.1,400,Santa Cruz Islands,2009-10-27 03:56:34.800,10,27,2009
6.46,124.747,40.6,5.0,385,"Mindanao, Philippines",2009-10-27 00:05:55.440,10,27,2009
-59.955,-65.163,10.0,6.0,554,Drake Passage,2009-10-27 00:04:46.230,10,27,2009
47.759,145.026,460.5,5.3,432,Sea of Okhotsk,2009-10-26 23:50:18.640,10,26,2009
-16.575,166.746,35.0,5.1,400,Vanuatu,2009-10-26 21:34:51.830,10,26,2009
-3.842,151.227,35.0,5.2,416,"New Ireland region, Papua New Guinea",2009-10-26 01:39:05.080,10,26,2009
19.094,-107.868,38.9,5.0,385,"off the coast of Jalisco, Mexico",2009-10-26 01:30:36.400,10,26,2009
29.566,63.879,125.3,5.6,490,western Afghanistan,2009-10-25 17:47:49.390,10,25,2009
34.848,80.38,23.0,5.0,385,western Xizang,2009-10-25 11:40:49.770,10,25,2009
-23.091,-179.205,417.9,6.0,554,south of the Fiji Islands,2009-10-25 07:53:52.150,10,25,2009
29.166,130.052,59.5,5.1,401,"Ryukyu Islands, Japan",2009-10-25 06:17:02.050,10,25,2009
-6.822,131.624,23.0,5.0,387,"Kepulauan Tanimbar, Indonesia",2009-10-25 00:35:04.470,10,25,2009
-10.04,118.685,17.4,5.0,386,"south of Sumbawa, Indonesia",2009-10-24 21:04:27.730,10,24,2009
-9.896,118.793,35.0,5.6,482,"Sumbawa region, Indonesia",2009-10-24 20:54:50.840,10,24,2009
-8.702,157.591,35.0,5.1,400,Solomon Islands,2009-10-24 15:40:28.140,10,24,2009
-6.133,130.385,130.0,6.9,967,Banda Sea,2009-10-24 14:40:43.720,10,24,2009
54.866,162.219,45.0,5.1,400,"near the east coast of the Kamchatka Peninsula, Russia",2009-10-23 20:00:09.840,10,23,2009
-12.196,166.047,31.1,6.0,554,Santa Cruz Islands,2009-10-23 15:14:13.060,10,23,2009
-12.191,165.92,35.0,5.0,385,Santa Cruz Islands,2009-10-23 14:59:36.790,10,23,2009
-4.332,143.77,145.8,5.1,400,"New Guinea, Papua New Guinea",2009-10-23 12:37:53.100,10,23,2009
18.66,-107.224,10.0,5.0,385,"off the coast of Jalisco, Mexico",2009-10-23 12:12:36.590,10,23,2009
-12.392,65.208,10.0,5.4,449,Mid-Indian Ridge,2009-10-23 11:37:54.140,10,23,2009
34.898,99.457,38.8,5.1,400,"southern Qinghai, China",2009-10-23 11:32:14.240,10,23,2009
-0.844,134.133,15.0,5.8,518,"near the north coast of Papua, Indonesia",2009-10-23 11:15:25.430,10,23,2009
-11.165,165.892,35.0,5.0,385,Santa Cruz Islands,2009-10-23 03:52:14.990,10,23,2009
36.517,70.95,185.9,6.2,784,"Hindu Kush region, Afghanistan",2009-10-22 19:51:27.520,10,22,2009
-49.75,-116.25,10.0,5.4,449,southern East Pacific Rise,2009-10-22 11:43:44.000,10,22,2009
18.867,-104.245,53.4,5.0,385,"offshore Colima, Mexico",2009-10-22 08:51:24.300,10,22,2009
6.826,-82.626,10.0,5.1,401,south of Panama,2009-10-22 01:50:40.110,10,22,2009
6.729,-82.579,18.0,6.0,563,south of Panama,2009-10-22 00:51:39.210,10,22,2009
-32.768,-71.762,23.2,5.1,404,"offshore Valparaiso, Chile",2009-10-21 12:40:19.370,10,21,2009
-11.529,165.395,42.7,5.0,385,Santa Cruz Islands,2009-10-20 07:53:27.600,10,20,2009
-15.36,-172.264,18.0,6.0,566,Samoa Islands region,2009-10-19 22:49:38.410,10,19,2009
-6.864,123.978,605.2,5.4,449,Banda Sea,2009-10-19 22:18:16.480,10,19,2009
31.971,104.61,38.0,5.1,411,"eastern Sichuan, China",2009-10-19 16:42:47.660,10,19,2009
-1.74,100.541,73.8,5.0,386,"southern Sumatra, Indonesia",2009-10-19 16:35:10.150,10,19,2009
-15.293,-173.412,10.0,5.1,400,Tonga,2009-10-19 14:15:58.660,10,19,2009
-12.403,166.115,35.0,5.1,400,Santa Cruz Islands,2009-10-19 10:48:29.660,10,19,2009
-15.437,-172.976,10.0,5.8,518,Samoa Islands region,2009-10-19 07:41:38.240,10,19,2009
-13.061,166.113,35.0,5.3,432,Vanuatu,2009-10-19 07:35:54.210,10,19,2009
13.704,120.655,155.6,5.7,518,"Mindoro, Philippines",2009-10-18 23:50:10.540,10,18,2009
-11.261,166.303,35.0,5.0,385,Santa Cruz Islands,2009-10-18 22:10:53.610,10,18,2009
-7.542,126.039,30.4,5.0,385,"Kepulauan Barat Daya, Indonesia",2009-10-18 17:21:58.620,10,18,2009
-2.958,68.061,10.0,5.2,416,Carlsberg Ridge,2009-10-18 14:14:04.470,10,18,2009
-16.391,-173.273,10.0,5.4,449,Tonga,2009-10-18 12:02:33.430,10,18,2009
-3.629,123.247,22.3,5.5,465,"Sulawesi, Indonesia",2009-10-18 08:26:14.560,10,18,2009
-3.651,123.203,20.9,5.6,482,"Sulawesi, Indonesia",2009-10-18 08:23:25.810,10,18,2009
28.724,139.41,420.5,5.1,400,"Bonin Islands, Japan region",2009-10-18 02:01:24.830,10,18,2009
-13.189,166.464,14.7,5.0,385,Vanuatu,2009-10-17 16:26:15.050,10,17,2009
-13.015,166.417,35.0,5.6,482,Vanuatu,2009-10-17 13:18:40.440,10,17,2009
-16.365,-171.987,10.0,5.7,500,Samoa Islands region,2009-10-17 10:45:26.650,10,17,2009
-35.326,78.615,10.0,5.1,400,Mid-Indian Ridge,2009-10-17 03:37:39.410,10,17,2009
-14.989,-173.748,10.0,5.2,416,Samoa Islands region,2009-10-17 01:47:19.170,10,17,2009
-18.605,-63.416,43.2,5.0,385,"Santa Cruz, Bolivia",2009-10-16 23:31:04.560,10,16,2009
-6.452,105.18,35.0,5.2,416,"Sunda Strait, Indonesia",2009-10-16 10:01:08.140,10,16,2009
-6.534,105.223,38.0,6.1,691,"Sunda Strait, Indonesia",2009-10-16 09:52:50.830,10,16,2009
-11.947,165.795,37.4,5.0,385,Santa Cruz Islands,2009-10-16 09:37:36.520,10,16,2009
-41.635,84.957,10.0,5.2,416,southeast Indian Ridge,2009-10-16 03:31:34.510,10,16,2009
40.165,76.957,52.9,5.0,385,Kyrgyzstan-Xinjiang border region,2009-10-16 02:56:41.920,10,16,2009
-12.408,166.617,35.0,5.2,416,Santa Cruz Islands,2009-10-15 19:20:16.570,10,15,2009
-3.615,123.16,17.1,5.7,500,"Sulawesi, Indonesia",2009-10-15 18:33:36.680,10,15,2009
3.272,-103.823,10.0,6.0,554,Galapagos Triple Junction region,2009-10-15 17:48:21.890,10,15,2009
36.989,71.377,94.1,5.0,385,"Hindu Kush region, Afghanistan",2009-10-15 13:27:48.310,10,15,2009
-3.058,139.539,105.7,6.0,558,"Papua, Indonesia",2009-10-15 12:11:16.410,10,15,2009
-12.657,166.195,35.0,5.2,416,Santa Cruz Islands,2009-10-15 08:50:36.470,10,15,2009
-33.372,-178.672,35.0,5.1,400,south of the Kermadec Islands,2009-10-15 05:52:54.440,10,15,2009
1.111,-85.322,10.0,5.5,465,off the coast of Ecuador,2009-10-15 03:34:28.360,10,15,2009
-22.562,171.2,35.0,5.0,385,southeast of the Loyalty Islands,2009-10-15 03:32:08.380,10,15,2009
-4.602,-80.21,62.2,5.0,391,Peru-Ecuador border region,2009-10-15 01:43:00.970,10,15,2009
52.853,-166.75,20.0,5.5,465,"Fox Islands, Aleutian Islands, Alaska",2009-10-15 00:13:33.080,10,15,2009
-14.91,-174.823,10.0,6.3,611,Samoa Islands region,2009-10-14 18:00:21.770,10,14,2009
-11.578,165.978,35.0,5.0,385,Santa Cruz Islands,2009-10-14 09:34:35.460,10,14,2009
-15.358,-173.194,10.0,5.0,385,Tonga,2009-10-14 07:59:00.500,10,14,2009
-14.08,166.768,35.0,5.3,432,Vanuatu,2009-10-14 06:54:42.270,10,14,2009
-12.789,166.482,35.0,5.0,385,Santa Cruz Islands,2009-10-14 03:18:58.510,10,14,2009
-12.646,166.266,24.6,5.4,449,Santa Cruz Islands,2009-10-14 00:55:10.470,10,14,2009
-13.131,166.91,42.6,5.2,416,Vanuatu,2009-10-13 20:48:11.910,10,13,2009
52.604,-167.118,14.0,6.4,630,"Fox Islands, Aleutian Islands, Alaska",2009-10-13 20:21:53.200,10,13,2009
38.786,70.704,35.0,5.0,385,Tajikistan,2009-10-13 12:47:20.480,10,13,2009
2.93,128.232,32.0,6.0,554,"Halmahera, Indonesia",2009-10-13 11:38:05.310,10,13,2009
44.578,149.129,40.0,5.7,500,Kuril Islands,2009-10-13 10:15:13.400,10,13,2009
52.663,-167.183,38.0,5.0,385,"Fox Islands, Aleutian Islands, Alaska",2009-10-13 07:46:25.310,10,13,2009
52.719,-167.166,39.1,5.3,432,"Fox Islands, Aleutian Islands, Alaska",2009-10-13 07:41:12.130,10,13,2009
52.754,-166.997,24.0,6.5,650,"Fox Islands, Aleutian Islands, Alaska",2009-10-13 05:37:23.690,10,13,2009
-13.504,166.592,39.7,5.1,400,Vanuatu,2009-10-13 00:21:35.050,10,13,2009
-14.075,166.253,35.0,5.7,500,Vanuatu,2009-10-12 20:59:38.120,10,12,2009
15.75,-105.25,10.0,5.1,400,"off the coast of Michoacan, Mexico",2009-10-12 20:10:00.000,10,12,2009
15.216,-105.208,10.0,5.3,432,"off the coast of Michoacan, Mexico",2009-10-12 20:03:37.900,10,12,2009
47.406,153.883,53.7,5.0,385,Kuril Islands,2009-10-12 16:51:13.780,10,12,2009
37.624,-31.941,10.0,5.1,400,Azores Islands region,2009-10-12 15:01:12.140,10,12,2009
-11.682,166.348,42.0,5.5,465,Santa Cruz Islands,2009-10-12 12:44:38.570,10,12,2009
-11.805,166.992,35.0,5.0,385,Santa Cruz Islands,2009-10-12 11:02:56.100,10,12,2009
-13.896,166.716,35.0,5.1,400,Vanuatu,2009-10-12 10:29:16.040,10,12,2009
-12.414,166.498,42.0,6.2,591,Santa Cruz Islands,2009-10-12 09:37:21.480,10,12,2009
-12.632,166.013,35.0,5.2,416,Santa Cruz Islands,2009-10-12 06:37:03.440,10,12,2009
-17.099,66.688,10.0,6.2,591,Mauritius - Reunion region,2009-10-12 03:15:47.280,10,12,2009
-13.048,165.976,16.9,5.0,385,Vanuatu,2009-10-11 18:02:03.540,10,11,2009
-13.753,166.271,37.9,5.2,416,Vanuatu,2009-10-11 16:56:52.110,10,11,2009
-13.721,166.449,15.8,5.0,385,Vanuatu,2009-10-11 16:12:14.590,10,11,2009
-17.594,-173.078,10.0,5.1,400,Tonga,2009-10-11 11:00:39.410,10,11,2009
-13.003,166.116,44.8,5.7,500,Vanuatu,2009-10-11 04:47:51.490,10,11,2009
-11.615,165.171,35.0,5.2,416,Santa Cruz Islands,2009-10-11 03:12:22.210,10,11,2009
-22.0,170.248,10.0,6.0,554,southeast of the Loyalty Islands,2009-10-11 03:12:13.470,10,11,2009
43.147,146.602,42.3,5.2,416,Kuril Islands,2009-10-11 01:12:18.360,10,11,2009
-11.674,166.504,35.0,5.4,449,Santa Cruz Islands,2009-10-10 21:44:49.350,10,10,2009
47.851,152.455,112.0,6.0,554,Kuril Islands,2009-10-10 21:24:38.530,10,10,2009
-15.66,-173.063,13.0,5.9,536,Tonga,2009-10-10 19:41:24.270,10,10,2009
-25.017,-70.723,4.6,5.3,432,"near the coast of Antofagasta, Chile",2009-10-10 17:10:17.530,10,10,2009
-14.377,166.34,35.0,5.2,416,Vanuatu,2009-10-10 16:49:07.300,10,10,2009
-14.187,166.497,35.0,5.3,432,Vanuatu,2009-10-10 15:34:59.710,10,10,2009
-24.941,-70.684,20.2,5.6,482,"near the coast of Antofagasta, Chile",2009-10-10 15:26:19.760,10,10,2009
-15.588,-173.006,10.0,5.2,416,Tonga,2009-10-10 14:39:44.900,10,10,2009
-14.189,166.499,35.0,5.2,416,Vanuatu,2009-10-10 14:36:33.350,10,10,2009
-14.128,166.583,35.0,5.0,385,Vanuatu,2009-10-10 14:32:05.350,10,10,2009
-14.117,166.691,35.0,5.8,518,Vanuatu,2009-10-10 14:25:15.780,10,10,2009
-13.596,166.521,35.0,5.1,400,Vanuatu,2009-10-10 11:11:12.880,10,10,2009
3.871,122.391,602.0,5.1,400,Celebes Sea,2009-10-10 09:01:01.170,10,10,2009
41.808,142.084,99.8,5.1,409,"Hokkaido, Japan region",2009-10-10 08:42:51.030,10,10,2009
28.817,-43.363,10.0,5.0,385,northern Mid-Atlantic Ridge,2009-10-10 01:40:40.690,10,10,2009
-9.027,157.959,10.0,5.6,482,Solomon Islands,2009-10-09 22:49:54.090,10,9,2009
-11.661,165.982,35.0,5.3,432,Santa Cruz Islands,2009-10-09 20:18:17.510,10,9,2009
-12.236,165.87,40.7,5.0,385,Santa Cruz Islands,2009-10-09 19:41:32.470,10,9,2009
-0.962,-77.817,35.2,5.2,427,Ecuador,2009-10-09 18:11:39.930,10,9,2009
-13.125,166.148,35.0,5.1,400,Vanuatu,2009-10-09 17:07:17.580,10,9,2009
-13.357,166.503,35.0,5.6,482,Vanuatu,2009-10-09 13:12:32.220,10,9,2009
-11.715,165.978,35.0,5.6,482,Santa Cruz Islands,2009-10-09 09:14:42.300,10,9,2009
-17.923,-115.93,10.0,5.1,400,southern East Pacific Rise,2009-10-09 07:36:19.590,10,9,2009
-13.232,166.282,35.0,5.6,482,Vanuatu,2009-10-09 07:33:28.030,10,9,2009
-58.25,-14.75,10.0,5.0,385,east of the South Sandwich Islands,2009-10-09 04:15:20.000,10,9,2009
-12.846,166.563,35.0,5.1,400,Santa Cruz Islands,2009-10-09 03:47:29.670,10,9,2009
-12.4,166.696,35.0,5.7,500,Santa Cruz Islands,2009-10-08 23:35:43.880,10,8,2009
-13.014,165.985,35.0,5.1,400,Vanuatu,2009-10-08 23:32:35.220,10,8,2009
-10.869,165.453,19.6,5.3,432,Santa Cruz Islands,2009-10-08 22:43:32.100,10,8,2009
-12.438,166.219,35.0,5.3,432,Santa Cruz Islands,2009-10-08 21:37:17.910,10,8,2009
-12.981,166.074,43.7,5.1,400,Santa Cruz Islands,2009-10-08 21:18:40.630,10,8,2009
-12.912,166.314,35.0,6.0,554,Santa Cruz Islands,2009-10-08 21:16:13.850,10,8,2009
-15.88,168.246,263.8,5.0,385,Vanuatu,2009-10-08 19:42:43.010,10,8,2009
-4.878,-11.593,10.0,5.1,400,north of Ascension Island,2009-10-08 19:09:38.610,10,8,2009
-11.643,166.074,35.0,5.2,416,Santa Cruz Islands,2009-10-08 18:51:26.370,10,8,2009
-12.035,165.978,35.0,5.2,416,Santa Cruz Islands,2009-10-08 18:10:49.900,10,8,2009
-13.089,166.484,9.7,5.2,416,Vanuatu,2009-10-08 17:16:42.180,10,8,2009
-13.438,166.534,35.0,5.1,400,Vanuatu,2009-10-08 11:35:03.490,10,8,2009
-12.267,165.447,35.0,5.2,416,Santa Cruz Islands,2009-10-08 10:47:23.630,10,8,2009
-11.263,165.819,44.7,6.1,572,Santa Cruz Islands,2009-10-08 10:11:07.460,10,8,2009
-12.237,166.489,35.0,6.0,554,Santa Cruz Islands,2009-10-08 08:34:36.960,10,8,2009
-13.298,165.91,35.0,6.8,711,Vanuatu,2009-10-08 08:28:47.970,10,8,2009
-11.437,165.717,35.0,5.0,385,Santa Cruz Islands,2009-10-08 06:07:11.400,10,8,2009
52.979,159.875,48.8,5.0,385,"off the east coast of the Kamchatka Peninsula, Russia",2009-10-08 05:25:15.840,10,8,2009
-12.922,166.004,35.0,5.0,385,Santa Cruz Islands,2009-10-08 04:38:50.930,10,8,2009
-13.021,166.031,35.0,5.3,432,Vanuatu,2009-10-08 04:17:53.510,10,8,2009
-12.707,165.903,35.0,5.1,400,Santa Cruz Islands,2009-10-08 03:40:54.850,10,8,2009
-11.66,166.177,35.0,5.8,518,Santa Cruz Islands,2009-10-08 02:12:39.080,10,8,2009
-11.889,165.834,35.0,5.3,432,Santa Cruz Islands,2009-10-08 02:02:39.610,10,8,2009
-11.898,165.96,35.0,5.9,536,Santa Cruz Islands,2009-10-08 01:59:19.840,10,8,2009
-11.293,165.668,35.0,5.0,385,Santa Cruz Islands,2009-10-08 01:42:44.870,10,8,2009
-13.45,166.489,35.0,5.2,416,Vanuatu,2009-10-08 01:31:00.540,10,8,2009
-12.639,166.493,35.0,5.0,385,Santa Cruz Islands,2009-10-08 01:19:27.320,10,8,2009
-12.798,166.204,35.0,5.3,432,Santa Cruz Islands,2009-10-08 01:08:36.610,10,8,2009
-11.26,167.074,35.0,5.2,416,Santa Cruz Islands,2009-10-08 00:25:07.950,10,8,2009
-13.285,166.142,35.0,5.1,400,Vanuatu,2009-10-08 00:22:04.740,10,8,2009
-13.22,166.423,35.0,5.0,385,Vanuatu,2009-10-08 00:15:20.610,10,8,2009
-13.235,166.356,35.0,5.8,518,Vanuatu,2009-10-07 23:54:16.420,10,7,2009
-13.538,166.399,34.3,5.7,500,Vanuatu,2009-10-07 23:48:52.900,10,7,2009
-13.039,166.193,35.0,5.0,385,Vanuatu,2009-10-07 23:41:14.120,10,7,2009
-16.739,-172.4,10.0,5.3,432,Samoa Islands region,2009-10-07 23:38:08.230,10,7,2009
-13.24,166.554,35.0,5.0,385,Vanuatu,2009-10-07 23:29:27.130,10,7,2009
-12.107,166.015,35.0,5.3,432,Santa Cruz Islands,2009-10-07 23:26:06.770,10,7,2009
-12.564,165.957,35.6,5.5,465,Santa Cruz Islands,2009-10-07 23:23:28.480,10,7,2009
46.63,-27.077,10.0,5.4,449,northern Mid-Atlantic Ridge,2009-10-07 23:22:31.260,10,7,2009
-13.093,166.497,31.1,7.4,842,Vanuatu,2009-10-07 23:13:48.160,10,7,2009
-12.478,166.326,19.8,5.0,385,Santa Cruz Islands,2009-10-07 23:03:35.760,10,7,2009
-12.827,165.886,42.4,5.2,416,Santa Cruz Islands,2009-10-07 22:55:43.740,10,7,2009
-12.39,166.086,21.0,6.8,711,Santa Cruz Islands,2009-10-07 22:50:15.780,10,7,2009
-12.048,165.949,35.0,5.1,400,Santa Cruz Islands,2009-10-07 22:44:00.320,10,7,2009
-11.507,166.03,35.0,5.5,465,Santa Cruz Islands,2009-10-07 22:29:18.660,10,7,2009
-12.097,166.641,35.0,5.6,482,Santa Cruz Islands,2009-10-07 22:26:38.840,10,7,2009
-12.517,166.382,35.0,7.8,936,Santa Cruz Islands,2009-10-07 22:18:51.240,10,7,2009
-12.622,166.352,35.0,5.8,518,Santa Cruz Islands,2009-10-07 22:18:25.720,10,7,2009
-13.246,166.441,35.0,5.2,416,Vanuatu,2009-10-07 22:15:46.350,10,7,2009
-13.006,166.51,45.0,7.7,915,Vanuatu,2009-10-07 22:03:14.470,10,7,2009
4.001,122.459,590.8,5.4,449,Celebes Sea,2009-10-07 21:42:59.810,10,7,2009
4.079,122.371,574.0,6.8,711,Celebes Sea,2009-10-07 21:41:13.270,10,7,2009
81.572,119.533,8.0,5.8,518,east of Severnaya Zemlya,2009-10-07 20:52:13.020,10,7,2009
-8.227,127.719,35.0,5.1,400,East Timor region,2009-10-07 15:48:36.120,10,7,2009
-15.216,-176.157,10.0,5.0,385,Fiji region,2009-10-07 13:10:05.770,10,7,2009
-0.452,132.8,43.4,5.2,416,"near the north coast of Papua, Indonesia",2009-10-07 13:02:12.960,10,7,2009
-16.849,-172.368,10.0,5.0,385,Samoa Islands region,2009-10-07 08:59:05.240,10,7,2009
52.157,178.052,138.4,5.7,500,"Rat Islands, Aleutian Islands, Alaska",2009-10-07 05:38:37.280,10,7,2009
-13.084,165.744,35.0,5.1,400,Vanuatu,2009-10-07 05:08:54.650,10,7,2009
-15.517,-173.071,10.0,5.0,385,Tonga,2009-10-07 00:33:44.700,10,7,2009
18.796,-107.527,10.0,5.5,465,"off the coast of Jalisco, Mexico",2009-10-06 17:22:50.880,10,6,2009
-5.226,145.397,82.0,5.0,385,"eastern New Guinea region, Papua New Guinea",2009-10-06 15:23:33.970,10,6,2009
-2.264,68.697,10.0,5.3,432,Carlsberg Ridge,2009-10-06 11:13:34.150,10,6,2009
-2.261,68.787,10.0,5.2,416,Carlsberg Ridge,2009-10-06 11:04:57.670,10,6,2009
-20.883,168.651,35.7,5.1,400,"Loyalty Islands, New Caledonia",2009-10-06 09:33:36.990,10,6,2009
-54.562,-119.025,10.0,5.1,400,southern East Pacific Rise,2009-10-06 08:31:41.570,10,6,2009
-4.533,-104.912,10.0,5.7,500,central East Pacific Rise,2009-10-06 01:59:39.290,10,6,2009
-15.208,-173.626,10.0,5.3,432,Tonga,2009-10-05 18:52:43.730,10,5,2009
-16.443,-173.232,10.0,5.1,400,Tonga,2009-10-05 09:22:49.340,10,5,2009
31.874,49.492,9.4,5.1,400,western Iran,2009-10-04 21:50:52.300,10,4,2009
-5.945,147.564,84.3,5.0,385,"eastern New Guinea region, Papua New Guinea",2009-10-04 17:51:54.440,10,4,2009
-16.352,-173.255,10.0,5.5,465,Tonga,2009-10-04 17:09:53.160,10,4,2009
-15.635,-172.892,10.0,5.1,400,Samoa Islands region,2009-10-04 17:02:26.640,10,4,2009
-1.015,67.627,10.0,5.1,400,Carlsberg Ridge,2009-10-04 15:08:58.240,10,4,2009
-5.581,148.408,173.7,5.3,432,"New Britain region, Papua New Guinea",2009-10-04 14:43:14.450,10,4,2009
6.683,123.529,640.0,5.6,482,"Moro Gulf, Mindanao, Philippines",2009-10-04 11:04:07.980,10,4,2009
6.74,123.378,620.0,6.6,671,"Moro Gulf, Mindanao, Philippines",2009-10-04 10:58:00.170,10,4,2009
-16.231,-173.24,23.0,5.5,465,Tonga,2009-10-04 09:10:31.610,10,4,2009
-0.468,132.974,46.4,5.5,465,"near the north coast of Papua, Indonesia",2009-10-04 03:36:00.510,10,4,2009
