Lat,Lng,Depth,Mag,MMI,Sig,Felt,Place,Time,Month,Day,Year
-20.854,-175.415,59.0,5.0,,385,,Tonga,2010-12-08 05:08:07.540,12,8,2010
-15.19,-173.93,48.1,5.3,,432,,Tonga,2010-12-07 22:27:11.960,12,7,2010
54.356,169.128,13.0,5.8,,518,,"Komandorskiye Ostrova, Russia region",2010-12-07 18:17:39.850,12,7,2010
54.316,169.022,10.4,5.4,,449,,"Komandorskiye Ostrova, Russia region",2010-12-07 18:09:51.320,12,7,2010
-55.784,-26.709,40.1,5.0,,385,,South Sandwich Islands region,2010-12-07 09:38:32.280,12,7,2010
-58.019,-7.503,10.0,5.7,,500,,east of the South Sandwich Islands,2010-12-07 05:31:03.850,12,7,2010
-57.932,-7.474,10.0,5.9,,536,,east of the South Sandwich Islands,2010-12-07 04:27:22.040,12,7,2010
-3.781,100.16,35.0,5.1,,400,,"Kepulauan Mentawai region, Indonesia",2010-12-06 07:56:14.760,12,6,2010
40.904,142.967,22.0,5.7,,502,6.0,"near the east coast of Honshu, Japan",2010-12-06 07:30:32.710,12,6,2010
-8.912,127.081,22.6,5.1,,400,,East Timor region,2010-12-06 01:55:38.300,12,6,2010
-36.231,-100.826,12.7,5.9,,536,,southeast of Easter Island,2010-12-05 21:44:35.820,12,5,2010
48.921,154.913,67.1,5.4,,449,,Kuril Islands,2010-12-05 08:50:32.340,12,5,2010
25.433,-109.904,11.7,5.0,,385,3.0,Gulf of California,2010-12-04 23:56:23.590,12,4,2010
52.051,-169.564,36.0,5.1,,400,,"Fox Islands, Aleutian Islands, Alaska",2010-12-04 20:02:41.000,12,4,2010
-6.409,130.473,119.4,5.4,,449,,Banda Sea,2010-12-04 12:55:11.370,12,4,2010
-5.836,153.484,39.7,5.1,,400,,"New Ireland region, Papua New Guinea",2010-12-04 08:28:12.140,12,4,2010
-49.308,120.642,10.0,5.0,,385,,western Indian-Antarctic Ridge,2010-12-04 05:57:54.150,12,4,2010
-18.22,-175.257,221.4,5.2,,416,,Tonga,2010-12-03 06:30:53.960,12,3,2010
-49.21,120.603,10.0,5.4,,449,,western Indian-Antarctic Ridge,2010-12-02 23:39:58.060,12,2,2010
-6.001,149.977,33.0,6.6,6.204,670,,"New Britain region, Papua New Guinea",2010-12-02 03:12:09.820,12,2,2010
-5.711,153.61,9.2,5.2,,416,,"New Ireland region, Papua New Guinea",2010-12-02 02:51:34.640,12,2,2010
-15.888,-178.956,15.2,6.1,,572,,Fiji region,2010-12-01 16:01:27.440,12,1,2010
2.689,99.041,160.1,5.6,3.663,482,,"northern Sumatra, Indonesia",2010-12-01 00:50:21.730,12,1,2010
-22.717,-174.858,57.4,5.1,,400,,Tonga region,2010-12-01 00:09:45.330,12,1,2010
48.882,154.839,56.2,5.0,,385,,Kuril Islands,2010-11-30 22:02:58.240,11,30,2010
-4.099,79.822,10.0,5.3,,432,,South Indian Ocean,2010-11-30 21:19:44.360,11,30,2010
48.922,154.918,35.0,5.7,,500,,Kuril Islands,2010-11-30 17:54:47.580,11,30,2010
-28.243,-13.177,10.0,5.1,,400,,southern Mid-Atlantic Ridge,2010-11-30 14:32:30.580,11,30,2010
52.215,-169.506,18.0,5.5,,465,,"Fox Islands, Aleutian Islands, Alaska",2010-11-30 08:42:22.650,11,30,2010
29.775,90.329,10.0,5.3,,432,,eastern Xizang,2010-11-30 08:39:56.920,11,30,2010
-21.27,-178.87,589.5,5.1,,400,,Fiji region,2010-11-30 05:17:07.510,11,30,2010
28.349,139.187,470.0,6.8,,752,81.0,"Bonin Islands, Japan region",2010-11-30 03:24:40.180,11,30,2010
-57.084,-140.458,10.0,5.0,,385,,Pacific-Antarctic Ridge,2010-11-30 01:04:45.150,11,30,2010
-17.738,-174.716,173.1,5.2,,416,,Tonga,2010-11-30 00:49:39.720,11,30,2010
-16.66,-174.219,115.5,5.1,,400,,Tonga,2010-11-29 20:11:50.070,11,29,2010
-24.012,-66.712,182.1,5.2,,416,,"Jujuy, Argentina",2010-11-29 19:57:53.880,11,29,2010
1.25,-28.75,10.0,5.0,,385,,central Mid-Atlantic Ridge,2010-11-29 18:47:12.000,11,29,2010
-17.901,-13.715,10.0,5.0,,385,,southern Mid-Atlantic Ridge,2010-11-29 01:37:12.690,11,29,2010
-6.558,130.532,94.8,5.0,,385,,Banda Sea,2010-11-28 19:45:18.830,11,28,2010
1.371,-101.153,10.0,5.0,,385,,Galapagos Triple Junction region,2010-11-28 17:03:18.790,11,28,2010
-24.072,178.987,549.4,5.1,,400,,south of the Fiji Islands,2010-11-28 16:47:39.360,11,28,2010
-14.76,-71.429,113.8,5.0,,385,,central Peru,2010-11-28 14:49:22.920,11,28,2010
-34.672,-72.043,41.9,5.3,,432,,"Libertador General Bernardo O'Higgins, Chile",2010-11-28 08:19:45.000,11,28,2010
3.849,127.863,108.1,5.2,,416,,"Kepulauan Talaud, Indonesia",2010-11-27 20:48:37.390,11,27,2010
55.123,160.378,17.6,5.1,,400,,"Kamchatka Peninsula, Russia",2010-11-27 19:29:38.370,11,27,2010
3.862,128.071,58.7,5.7,,500,,"north of Halmahera, Indonesia",2010-11-27 18:11:13.520,11,27,2010
10.293,-43.128,10.0,5.7,,500,,northern Mid-Atlantic Ridge,2010-11-27 02:44:52.690,11,27,2010
-2.622,129.258,28.4,5.1,,400,,"Seram, Indonesia",2010-11-26 22:12:28.560,11,26,2010
-40.314,-91.728,10.0,5.0,,385,,West Chile Rise,2010-11-26 21:48:01.970,11,26,2010
-3.369,131.014,14.0,5.8,5.216,518,,"Ceram Sea, Indonesia",2010-11-26 17:36:11.790,11,26,2010
10.9,-43.72,10.0,5.4,,449,,northern Mid-Atlantic Ridge,2010-11-26 13:01:52.660,11,26,2010
28.063,52.564,9.0,5.5,6.866,467,6.0,southern Iran,2010-11-26 12:33:42.270,11,26,2010
20.162,121.408,28.1,5.2,,416,,"Batan Islands region, Philippines",2010-11-26 01:22:25.400,11,26,2010
-22.742,171.449,58.1,5.0,,385,,southeast of the Loyalty Islands,2010-11-25 16:15:33.910,11,25,2010
38.275,73.036,102.6,5.0,,385,,Tajikistan,2010-11-25 09:27:31.240,11,25,2010
-25.06,-69.793,28.7,5.0,,386,5.0,"Antofagasta, Chile",2010-11-25 04:54:46.000,11,25,2010
0.443,-79.92,43.1,5.4,,451,5.0,near the coast of Ecuador,2010-11-25 04:19:41.390,11,25,2010
-20.696,-177.767,470.4,5.1,,400,,Fiji region,2010-11-25 00:26:18.820,11,25,2010
-14.861,-71.715,37.5,5.1,,400,,central Peru,2010-11-24 22:08:34.710,11,24,2010
-24.381,179.927,502.6,5.3,,432,,south of the Fiji Islands,2010-11-24 18:35:54.550,11,24,2010
-15.612,167.758,136.8,5.0,,385,,Vanuatu,2010-11-24 17:48:53.560,11,24,2010
16.418,-98.628,22.9,5.0,,385,,"Guerrero, Mexico",2010-11-24 14:01:18.960,11,24,2010
-18.98,169.353,248.3,5.2,,416,,Vanuatu,2010-11-24 12:34:16.740,11,24,2010
11.966,143.576,35.0,5.2,,416,,south of the Mariana Islands,2010-11-24 11:59:40.610,11,24,2010
36.202,140.804,38.8,5.0,,393,22.0,"near the east coast of Honshu, Japan",2010-11-24 11:09:11.650,11,24,2010
-6.167,130.624,128.7,5.0,,385,,Banda Sea,2010-11-24 08:38:28.710,11,24,2010
11.893,143.492,35.0,5.1,,400,,south of the Mariana Islands,2010-11-24 06:03:02.480,11,24,2010
11.899,143.593,35.9,5.1,,400,,south of the Mariana Islands,2010-11-24 04:09:39.930,11,24,2010
-22.69,-174.945,10.0,5.0,,385,,Tonga region,2010-11-23 20:23:07.650,11,23,2010
-55.716,146.729,8.4,5.3,,432,,west of Macquarie Island,2010-11-23 15:55:13.870,11,23,2010
-5.959,148.966,68.0,6.1,5.373,572,,"New Britain region, Papua New Guinea",2010-11-23 09:01:06.860,11,23,2010
-15.54,-172.8,35.0,5.0,,385,,Samoa Islands region,2010-11-23 00:38:20.910,11,23,2010
-33.625,-178.918,10.0,5.9,,536,,south of the Kermadec Islands,2010-11-22 16:18:43.440,11,22,2010
-18.745,169.28,239.9,5.1,,400,,Vanuatu,2010-11-22 14:12:56.950,11,22,2010
8.132,-39.396,10.0,5.3,,432,,central Mid-Atlantic Ridge,2010-11-22 05:09:51.690,11,22,2010
43.571,-127.23,10.0,5.0,,386,5.0,off the coast of Oregon,2010-11-21 23:46:35.050,11,21,2010
6.443,95.739,264.0,5.0,,385,,"Nicobar Islands, India region",2010-11-21 22:51:41.230,11,21,2010
-56.947,-141.326,10.0,5.4,,449,,Pacific-Antarctic Ridge,2010-11-21 14:39:07.690,11,21,2010
23.827,121.658,47.0,5.6,4.405,539,102.0,Taiwan,2010-11-21 12:31:45.400,11,21,2010
51.199,150.858,480.0,5.0,,385,,Sea of Okhotsk,2010-11-21 11:32:04.000,11,21,2010
-54.476,-131.937,10.0,5.0,,385,,Pacific-Antarctic Ridge,2010-11-21 08:41:48.520,11,21,2010
-34.869,-108.793,10.0,5.1,,400,,southern East Pacific Rise,2010-11-21 08:25:54.270,11,21,2010
-54.645,-131.571,12.1,5.3,,432,,Pacific-Antarctic Ridge,2010-11-21 04:58:26.530,11,21,2010
-54.967,-131.479,10.0,6.0,,554,,Pacific-Antarctic Ridge,2010-11-21 04:36:31.440,11,21,2010
-20.483,-173.982,10.0,5.1,,400,,Tonga,2010-11-20 20:40:23.390,11,20,2010
51.567,-176.883,41.0,5.3,,432,,"Andreanof Islands, Aleutian Islands, Alaska",2010-11-20 10:14:00.390,11,20,2010
-17.189,168.496,239.6,5.3,,432,,Vanuatu,2010-11-20 06:12:03.710,11,20,2010
-37.958,-73.688,30.5,5.2,,418,8.0,"offshore Bio-Bio, Chile",2010-11-20 02:09:33.860,11,20,2010
1.181,100.119,213.3,5.7,3.407,500,2.0,"northern Sumatra, Indonesia",2010-11-19 21:55:15.610,11,19,2010
-27.683,-178.443,265.9,5.1,,400,,Kermadec Islands region,2010-11-18 17:33:07.330,11,18,2010
-4.933,126.647,23.7,5.0,,385,,Banda Sea,2010-11-18 05:05:37.300,11,18,2010
12.009,43.986,10.0,5.0,,385,,near the coast of Yemen,2010-11-18 01:56:53.670,11,18,2010
-15.684,-74.735,24.7,5.1,,403,5.0,near the coast of southern Peru,2010-11-18 01:31:51.660,11,18,2010
-7.52,-13.464,10.0,5.2,,416,,Ascension Island region,2010-11-17 22:33:43.390,11,17,2010
-15.692,-74.87,28.8,5.3,,435,8.0,near the coast of southern Peru,2010-11-17 19:38:01.600,11,17,2010
-7.797,129.446,23.0,5.9,4.3,536,,"Kepulauan Babar, Indonesia",2010-11-17 15:53:31.650,11,17,2010
-12.188,165.945,49.4,5.4,,449,,Santa Cruz Islands,2010-11-17 13:39:24.700,11,17,2010
-56.108,-27.264,107.1,5.1,,400,,South Sandwich Islands region,2010-11-16 23:21:50.560,11,16,2010
-27.819,64.554,10.0,5.0,,385,,Southwest Indian Ridge,2010-11-16 20:18:31.110,11,16,2010
-5.897,130.7,119.4,5.4,,449,,Banda Sea,2010-11-16 20:06:38.690,11,16,2010
-3.005,68.125,10.0,5.5,,465,,Chagos Archipelago region,2010-11-16 18:44:38.330,11,16,2010
51.733,159.165,61.0,5.4,,449,,"off the east coast of the Kamchatka Peninsula, Russia",2010-11-16 10:10:51.010,11,16,2010
11.945,43.973,10.0,5.1,,400,,Djibouti region,2010-11-16 02:06:55.290,11,16,2010
-1.99,139.017,13.0,5.9,6.127,536,,"near the north coast of Papua, Indonesia",2010-11-16 01:39:42.810,11,16,2010
-3.112,101.266,58.9,5.0,,385,,"southern Sumatra, Indonesia",2010-11-15 20:55:00.280,11,15,2010
11.934,44.001,10.0,5.0,,385,,Gulf of Aden,2010-11-15 07:36:06.920,11,15,2010
34.549,70.458,34.1,5.2,,430,30.0,"Hindu Kush region, Afghanistan",2010-11-15 00:51:56.020,11,15,2010
12.121,44.006,10.0,5.1,,400,,near the coast of Yemen,2010-11-14 23:25:34.840,11,14,2010
-22.722,-66.634,197.8,5.1,,400,,"Jujuy, Argentina",2010-11-14 22:59:51.690,11,14,2010
11.916,43.579,10.0,5.3,,432,,Djibouti region,2010-11-14 22:22:30.110,11,14,2010
11.916,43.618,10.0,5.1,,400,,Djibouti region,2010-11-14 20:18:03.170,11,14,2010
11.983,43.916,10.0,5.0,,385,,Djibouti region,2010-11-14 19:15:44.790,11,14,2010
-16.528,-173.297,10.0,5.1,,400,,Tonga,2010-11-14 19:01:12.750,11,14,2010
11.859,43.977,10.0,5.2,,416,,Djibouti region,2010-11-14 17:39:17.470,11,14,2010
11.874,43.74,10.0,5.1,,400,,Djibouti region,2010-11-14 17:17:07.770,11,14,2010
11.865,43.716,10.0,5.5,,465,,Djibouti region,2010-11-14 17:02:47.690,11,14,2010
11.886,43.663,10.0,5.0,,385,,Djibouti region,2010-11-14 16:33:18.310,11,14,2010
11.906,43.648,11.5,5.2,,416,,Djibouti region,2010-11-14 15:06:30.610,11,14,2010
12.041,43.797,13.0,5.4,,449,,near the coast of Yemen,2010-11-14 14:55:25.760,11,14,2010
11.948,43.821,10.0,5.3,,434,5.0,Djibouti region,2010-11-14 14:33:19.230,11,14,2010
11.784,43.691,10.0,5.1,,400,,Djibouti region,2010-11-14 14:27:40.560,11,14,2010
11.971,43.932,10.0,5.2,,416,,Djibouti region,2010-11-14 14:04:30.780,11,14,2010
11.927,43.944,10.0,5.2,,416,,Djibouti region,2010-11-14 13:50:03.550,11,14,2010
11.863,43.764,10.0,5.0,,385,,Djibouti region,2010-11-14 12:49:56.110,11,14,2010
-0.158,-18.102,10.0,5.3,,432,,central Mid-Atlantic Ridge,2010-11-14 11:21:43.070,11,14,2010
11.94,43.974,10.0,5.2,,416,,Djibouti region,2010-11-14 10:37:47.420,11,14,2010
12.023,43.974,10.0,5.3,,432,,near the coast of Yemen,2010-11-14 08:21:21.670,11,14,2010
11.931,43.991,10.0,5.2,,416,,Djibouti region,2010-11-14 07:38:33.140,11,14,2010
11.797,43.947,10.0,5.1,,400,,Djibouti region,2010-11-14 07:08:32.160,11,14,2010
11.984,43.963,10.0,5.5,,465,,Djibouti region,2010-11-14 06:32:27.980,11,14,2010
34.036,141.373,26.8,5.0,,385,,"off the east coast of Honshu, Japan",2010-11-14 06:10:29.350,11,14,2010
-6.98,68.087,10.0,5.1,,400,,Chagos Archipelago region,2010-11-13 23:03:28.310,11,13,2010
17.874,-68.541,94.6,5.4,,584,315.0,Dominican Republic region,2010-11-13 04:35:39.470,11,13,2010
-30.118,-177.186,6.8,5.3,,432,,"Kermadec Islands, New Zealand",2010-11-12 21:16:41.540,11,12,2010
-35.958,-102.21,10.0,5.8,,518,,southeast of Easter Island,2010-11-12 19:01:29.970,11,12,2010
24.14,122.493,43.4,5.2,,419,10.0,Taiwan region,2010-11-12 13:08:50.520,11,12,2010
52.829,-169.805,20.0,5.3,,432,,"Fox Islands, Aleutian Islands, Alaska",2010-11-12 09:46:16.510,11,12,2010
54.65,161.361,52.6,5.0,,385,,"near the east coast of the Kamchatka Peninsula, Russia",2010-11-12 06:31:13.250,11,12,2010
-6.553,130.035,168.7,5.5,,465,,Banda Sea,2010-11-12 02:14:46.220,11,12,2010
-6.276,154.74,36.0,5.6,4.059,482,,"Bougainville region, Papua New Guinea",2010-11-11 20:29:57.730,11,11,2010
37.899,27.343,11.8,5.0,,385,,western Turkey,2010-11-11 20:08:00.870,11,11,2010
-59.547,-26.217,35.0,5.4,,449,,South Sandwich Islands region,2010-11-11 18:47:16.240,11,11,2010
11.878,143.642,28.1,5.1,,400,,south of the Mariana Islands,2010-11-11 14:56:23.590,11,11,2010
1.435,126.421,54.7,5.2,,416,,Molucca Sea,2010-11-11 03:34:07.090,11,11,2010
5.946,-82.571,19.1,5.7,,500,,south of Panama,2010-11-10 23:48:38.970,11,10,2010
36.746,70.895,252.5,5.2,,416,,"Hindu Kush region, Afghanistan",2010-11-10 20:41:01.590,11,10,2010
-55.746,-4.768,10.0,5.2,,416,,southern Mid-Atlantic Ridge,2010-11-10 13:25:38.240,11,10,2010
-28.782,-178.436,217.8,5.3,,432,,Kermadec Islands region,2010-11-10 11:43:47.920,11,10,2010
14.923,119.868,21.0,5.5,4.521,483,45.0,"Luzon, Philippines",2010-11-10 10:30:15.660,11,10,2010
-45.464,96.394,10.0,6.5,,650,,southeast Indian Ridge,2010-11-10 04:05:24.410,11,10,2010
0.457,126.11,53.0,5.3,,432,,Molucca Sea,2010-11-10 03:09:26.840,11,10,2010
-36.438,-73.362,7.0,5.0,,385,,"offshore Bio-Bio, Chile",2010-11-10 01:23:31.000,11,10,2010
-61.688,161.294,10.0,5.2,,416,,Balleny Islands region,2010-11-09 18:23:54.320,11,9,2010
-14.946,-173.671,35.0,5.2,,416,,Samoa Islands region,2010-11-09 13:05:07.210,11,9,2010
-7.865,107.206,56.8,5.1,,400,,"Java, Indonesia",2010-11-09 12:38:59.620,11,9,2010
-1.735,99.417,27.8,5.4,,449,,"Kepulauan Mentawai region, Indonesia",2010-11-09 11:16:50.450,11,9,2010
-8.634,110.026,63.0,5.4,,449,,"Java, Indonesia",2010-11-09 07:03:30.360,11,9,2010
-4.176,142.202,115.3,5.4,,449,,"New Guinea, Papua New Guinea",2010-11-08 21:40:10.490,11,8,2010
-17.409,66.073,10.0,5.0,,385,,Mauritius - Reunion region,2010-11-08 12:28:33.160,11,8,2010
-37.094,78.226,10.0,5.2,,416,,Mid-Indian Ridge,2010-11-08 07:37:08.920,11,8,2010
12.704,143.933,10.0,5.2,,416,,Guam region,2010-11-08 06:07:58.340,11,8,2010
24.383,141.588,113.0,5.6,,482,,"Volcano Islands, Japan region",2010-11-07 19:26:49.430,11,7,2010
69.1859,-146.1917,1.7,5.1,,403,7.0,northern Alaska,2010-11-07 00:43:22.181,11,7,2010
46.598,149.656,152.0,5.3,,432,,Kuril Islands,2010-11-06 20:57:09.030,11,6,2010
-62.13,154.751,10.0,5.1,,400,,Balleny Islands region,2010-11-06 19:29:28.450,11,6,2010
-18.882,-69.293,108.9,5.0,,385,,"Tarapaca, Chile",2010-11-06 12:15:42.750,11,6,2010
36.636,87.506,10.0,5.2,,416,,Xinjiang-Xizang border region,2010-11-06 02:12:43.640,11,6,2010
12.736,123.054,10.0,5.8,5.843,523,14.0,"Masbate region, Philippines",2010-11-05 16:40:36.920,11,5,2010
12.859,122.849,20.8,5.0,,385,,"Sibuyan Sea, Philippines",2010-11-05 14:04:30.200,11,5,2010
51.436,-176.683,49.6,5.2,,416,,"Andreanof Islands, Aleutian Islands, Alaska",2010-11-05 10:04:00.080,11,5,2010
-17.618,167.816,35.9,5.1,,400,,Vanuatu,2010-11-05 01:17:23.530,11,5,2010
-60.709,-24.785,37.0,5.0,,385,,South Sandwich Islands region,2010-11-04 16:48:32.750,11,4,2010
-13.728,166.711,78.3,5.0,,385,,Vanuatu,2010-11-04 15:57:03.650,11,4,2010
12.837,-44.845,10.0,5.4,,449,,northern Mid-Atlantic Ridge,2010-11-04 12:29:31.350,11,4,2010
-15.033,167.558,133.4,5.0,,385,,Vanuatu,2010-11-04 03:48:40.140,11,4,2010
51.236,-176.5,45.3,5.5,,465,,"Andreanof Islands, Aleutian Islands, Alaska",2010-11-04 01:05:47.380,11,4,2010
51.209,-176.542,40.9,5.1,,400,,"Andreanof Islands, Aleutian Islands, Alaska",2010-11-03 23:59:19.540,11,3,2010
-20.466,-174.28,18.0,6.1,,572,,Tonga,2010-11-03 23:34:42.480,11,3,2010
12.748,123.004,56.8,5.1,,400,,"Masbate region, Philippines",2010-11-03 22:24:51.200,11,3,2010
40.036,13.247,468.3,5.2,,416,,Tyrrhenian Sea,2010-11-03 18:13:11.110,11,3,2010
12.914,-88.698,45.8,5.0,,385,,offshore El Salvador,2010-11-03 18:00:36.390,11,3,2010
2.532,126.223,62.9,5.3,,432,,Molucca Sea,2010-11-03 14:10:26.380,11,3,2010
-4.617,134.071,10.0,6.0,,554,,"near the south coast of Papua, Indonesia",2010-11-03 11:18:15.570,11,3,2010
-58.871,158.31,10.0,5.3,,432,,Macquarie Island region,2010-11-03 11:04:00.430,11,3,2010
-13.699,-76.097,37.9,5.0,,388,8.0,near the coast of central Peru,2010-11-03 10:45:22.350,11,3,2010
-7.601,126.532,36.0,5.0,,385,,"Kepulauan Barat Daya, Indonesia",2010-11-03 05:11:33.750,11,3,2010
-13.406,-111.942,10.0,5.0,,385,,central East Pacific Rise,2010-11-03 04:22:28.040,11,3,2010
-6.345,104.058,57.1,5.1,,400,,"Sunda Strait, Indonesia",2010-11-03 03:01:52.110,11,3,2010
40.423,26.333,15.3,5.3,,433,3.0,western Turkey,2010-11-03 02:51:27.000,11,3,2010
43.76,20.73,0.9,5.5,6.995,944,784.0,Serbia,2010-11-03 00:56:55.400,11,3,2010
-19.19,168.56,42.2,5.5,,465,,Vanuatu,2010-11-02 23:08:07.100,11,2,2010
36.411,71.207,99.8,5.1,,400,,"Hindu Kush region, Afghanistan",2010-11-02 21:30:09.110,11,2,2010
47.092,146.747,369.4,5.5,0.0,465,,northwest of the Kuril Islands,2010-11-02 18:10:14.890,11,2,2010
-5.355,151.556,35.0,5.8,5.173,518,,"New Britain region, Papua New Guinea",2010-11-02 06:39:55.060,11,2,2010
16.738,-93.793,167.4,5.6,3.689,484,6.0,"Chiapas, Mexico",2010-11-01 23:16:46.700,11,1,2010
-6.37,150.22,8.7,5.5,5.861,465,,"New Britain region, Papua New Guinea",2010-11-01 05:16:34.400,11,1,2010
-6.291,150.272,10.0,5.1,,400,,"New Britain region, Papua New Guinea",2010-10-31 18:49:11.170,10,31,2010
-6.385,150.161,10.0,5.8,5.792,518,,"New Britain region, Papua New Guinea",2010-10-31 16:38:49.490,10,31,2010
-3.456,100.043,9.4,5.1,,400,,"Kepulauan Mentawai region, Indonesia",2010-10-31 12:23:39.810,10,31,2010
-23.852,179.95,527.2,5.0,,385,,south of the Fiji Islands,2010-10-31 09:58:10.270,10,31,2010
-33.661,-71.86,29.0,5.3,,442,31.0,"offshore Valparaiso, Chile",2010-10-31 07:10:40.570,10,31,2010
46.743,153.335,48.1,5.1,,400,,Kuril Islands,2010-10-30 22:43:53.430,10,30,2010
34.321,141.267,26.3,5.2,,416,,"off the east coast of Honshu, Japan",2010-10-30 19:06:17.880,10,30,2010
-56.586,-142.292,10.0,6.4,,630,,Pacific-Antarctic Ridge,2010-10-30 15:18:33.070,10,30,2010
-24.956,179.618,505.6,5.0,,385,,south of the Fiji Islands,2010-10-30 10:39:24.730,10,30,2010
-3.423,99.648,5.1,5.0,,385,,"southwest of Sumatra, Indonesia",2010-10-29 18:05:23.690,10,29,2010
23.449,142.867,47.2,5.2,,416,,"Volcano Islands, Japan region",2010-10-29 16:30:25.880,10,29,2010
-29.454,-71.736,42.4,5.2,,418,8.0,"offshore Coquimbo, Chile",2010-10-29 14:11:51.000,10,29,2010
2.784,128.294,76.0,5.2,,416,,"Halmahera, Indonesia",2010-10-29 06:19:21.580,10,29,2010
-11.315,166.239,116.4,5.0,,385,,Santa Cruz Islands,2010-10-29 06:13:32.740,10,29,2010
-0.456,-19.984,10.0,5.1,,400,,central Mid-Atlantic Ridge,2010-10-28 21:41:14.050,10,28,2010
-29.161,-177.526,90.0,5.0,,385,,"Kermadec Islands, New Zealand",2010-10-28 17:25:11.510,10,28,2010
-24.734,-112.202,22.1,5.1,,400,,Easter Island region,2010-10-28 11:37:01.140,10,28,2010
36.517,71.101,187.7,5.3,,439,20.0,"Hindu Kush region, Afghanistan",2010-10-28 03:59:42.160,10,28,2010
-5.51,153.744,33.0,5.8,,518,,"New Ireland region, Papua New Guinea",2010-10-28 03:17:24.760,10,28,2010
-6.413,130.035,167.9,5.1,,400,,Banda Sea,2010-10-28 03:16:16.170,10,28,2010
23.084,-108.454,10.0,5.6,,484,7.0,Gulf of California,2010-10-28 02:22:25.270,10,28,2010
13.237,145.438,31.0,5.0,,385,,Guam region,2010-10-27 21:05:42.240,10,27,2010
-60.492,-24.357,35.0,5.3,,432,,South Sandwich Islands region,2010-10-27 18:46:02.470,10,27,2010
22.964,-108.373,10.0,5.0,,385,,"off the coast of Baja California Sur, Mexico",2010-10-27 12:49:37.270,10,27,2010
-23.0,-174.762,23.0,5.1,,400,,Tonga region,2010-10-27 06:05:54.280,10,27,2010
-3.538,99.855,10.0,5.0,,385,,"southwest of Sumatra, Indonesia",2010-10-27 04:33:20.120,10,27,2010
-3.496,99.663,32.1,5.1,,400,,"southwest of Sumatra, Indonesia",2010-10-27 00:04:03.130,10,27,2010
-2.36,99.853,25.3,5.4,,449,,"Kepulauan Mentawai region, Indonesia",2010-10-26 23:45:38.500,10,26,2010
-3.783,99.623,11.9,5.0,,385,,"southwest of Sumatra, Indonesia",2010-10-26 23:09:44.520,10,26,2010
-3.597,99.789,4.9,5.1,,400,,"southwest of Sumatra, Indonesia",2010-10-26 19:40:37.600,10,26,2010
-2.494,99.918,31.6,5.2,,416,,"Kepulauan Mentawai region, Indonesia",2010-10-26 11:33:21.990,10,26,2010
-3.698,99.749,10.0,5.2,,416,,"southwest of Sumatra, Indonesia",2010-10-26 10:51:23.090,10,26,2010
-3.262,100.261,10.0,5.0,,385,,"Kepulauan Mentawai region, Indonesia",2010-10-26 03:28:28.760,10,26,2010
-41.494,-85.758,10.0,5.6,,482,,West Chile Rise,2010-10-26 02:08:29.180,10,26,2010
-3.411,99.476,10.0,5.0,,385,,"southwest of Sumatra, Indonesia",2010-10-25 23:12:58.040,10,25,2010
-3.301,100.463,19.0,5.9,5.833,536,,"Kepulauan Mentawai region, Indonesia",2010-10-25 22:59:53.370,10,25,2010
-2.809,100.093,18.9,5.0,,385,,"Kepulauan Mentawai region, Indonesia",2010-10-25 22:10:03.030,10,25,2010
-2.963,100.504,31.8,5.7,4.824,500,,"Kepulauan Mentawai region, Indonesia",2010-10-25 19:39:27.300,10,25,2010
-2.958,100.372,26.0,6.3,6.053,611,,"Kepulauan Mentawai region, Indonesia",2010-10-25 19:37:31.150,10,25,2010
-3.414,99.938,25.6,5.0,,385,,"southwest of Sumatra, Indonesia",2010-10-25 15:21:12.020,10,25,2010
-3.487,100.082,20.1,7.8,6.81,944,21.0,"Kepulauan Mentawai region, Indonesia",2010-10-25 14:42:22.460,10,25,2010
-0.071,125.059,37.0,5.8,,518,,Molucca Sea,2010-10-25 12:05:28.930,10,25,2010
24.587,-109.2,10.0,5.1,,400,,Gulf of California,2010-10-25 10:06:14.480,10,25,2010
19.341,146.456,52.1,5.1,,400,,Mariana Islands region,2010-10-25 02:59:12.600,10,25,2010
-35.944,-102.789,10.0,5.2,,416,,southeast of Easter Island,2010-10-25 00:57:16.120,10,25,2010
-5.447,154.231,129.0,5.3,,432,,"Bougainville region, Papua New Guinea",2010-10-24 23:15:49.610,10,24,2010
-19.612,168.129,35.0,5.1,,400,,Vanuatu,2010-10-24 09:11:07.880,10,24,2010
-47.109,165.418,35.0,5.0,,385,,off the west coast of the South Island of New Zealand,2010-10-24 08:20:26.800,10,24,2010
-34.791,-108.103,10.0,5.3,,432,,southern East Pacific Rise,2010-10-23 23:31:11.490,10,23,2010
63.362,-23.978,10.0,5.2,,416,,Iceland region,2010-10-23 21:58:58.930,10,23,2010
